hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Wed Sep 25 15:39:56 2019,7791.35172413793,9604.344827586207,70860.75862068965,22664.310344827587,0.9465517241379309,7767.931034482761,11064.413793103447,84014.10344827586,15904.48275862069,0.9768965517241381,7695.641379310346,9383.586206896553,71607.68965517242,8181.827586206897,0.9899999999999994,226719.0,46767.68965517241,0.0,0.973793103448276,13493.420689655166,13351.406896551724,13389.600000000002,221595.3448275862,0.0,10059.103448275862,0.0,0.0,0.0,494401135.7586207,434337067.82758623,881906595.0
Wed Sep 25 15:40:55 2019,7795.585714285714,6614.357142857143,49864.5,10038.857142857143,0.9725,7773.385714285715,7929.214285714285,60900.53571428572,3875.0714285714284,0.9896428571428567,7699.242857142858,6593.357142857143,50169.67857142857,3374614929.071429,33746171.04607144,160647.32142857142,14801.035714285714,3438.5714285714284,0.9935714285714285,13504.885714285714,13362.300000000001,13398.685714285713,154043.5,0.0,7003.785714285715,0.0,0.0,0.0,494404359.53571427,434337607.5714286,881906617.5
Wed Sep 25 15:41:56 2019,7790.234482758621,6033.103448275862,46003.75862068965,6465.275862068966,0.9824137931034482,7769.379310344828,7392.0,56988.1724137931,1103.2413793103449,0.9941379310344824,7695.103448275862,6164.896551724138,46853.379310344826,4294962101.793103,42949671.97206898,149838.3448275862,7623.310344827586,5279.862068965517,1481024.1365517243,13494.99310344828,13353.765517241378,13388.813793103447,143541.93103448275,0.0,6526.482758620689,0.0,0.0,0.0,494406897.55172414,434337747.55172414,881906696.3448275
Wed Sep 25 15:42:55 2019,7785.6,9197.142857142857,66858.64285714286,21493.75,0.9417857142857141,7764.385714285714,10503.214285714286,79196.89285714286,306796845.10714287,3067834.618214288,7691.142857142857,8724.0,65815.39285714286,1227140741.4285715,12271335.547142863,211608.32142857142,42632.42857142857,1114.2857142857142,0.972142857142857,13482.042857142853,13345.328571428576,13379.185714285715,209774.7857142857,0.0,9520.714285714286,0.0,0.0,0.0,494409781.25,434338146.8214286,881906755.25
Wed Sep 25 15:43:56 2019,7791.558620689652,8078.275862068966,59133.03448275862,20290.03448275862,0.9406896551724139,7773.103448275862,9349.034482758621,71097.24137931035,12560.448275862069,0.9793103448275864,7697.751724137932,7655.793103448276,58372.34482758621,6269.931034482759,0.9931034482758616,187810.9655172414,38801.58620689655,0.0,0.9727586206896549,13498.220689655169,13359.14482758621,13392.08275862069,181066.3103448276,0.0,8308.137931034482,0.0,0.0,0.0,494413315.3103448,434338877.3103448,881906757.0
Wed Sep 25 15:44:54 2019,7797.471428571428,8049.214285714285,58877.78571428572,20375.821428571428,0.9385714285714284,7777.114285714286,9281.357142857143,70684.0,12608.035714285714,0.9800000000000003,7702.8428571428585,7677.642857142857,58512.392857142855,6834.571428571428,0.991785714285714,189149.60714285713,39988.71428571428,0.0,0.9710714285714283,13506.771428571432,13368.9,13400.1,182961.2857142857,0.0,8417.57142857143,0.0,0.0,0.0,494416254.03571427,434339494.28571427,881906757.0
Wed Sep 25 15:45:55 2019,7797.186206896553,8981.586206896553,66523.3448275862,20224.931034482757,0.9510344827586207,7776.455172413794,10299.724137931034,78436.24137931035,13122.275862068966,0.979655172413793,7703.83448275862,8674.551724137931,66184.06896551725,740518002.8965517,7405116.676551724,210592.0,39798.793103448275,366.62068965517244,0.9765517241379308,13503.848275862068,13366.179310344827,13400.937931034485,204981.44827586206,0.0,9250.551724137931,0.0,0.0,0.0,494419813.8965517,434340236.55172414,881906757.5517242
Wed Sep 25 15:46:56 2019,7781.834482758619,6975.103448275862,52626.48275862069,10981.0,0.972413793103448,7760.2758620689665,8396.896551724138,64450.31034482759,4409.448275862069,0.9903448275862065,7689.806896551727,6946.137931034483,52893.724137931036,4294965267.724138,42949671.96793105,169950.06896551725,15424.689655172413,2004.2413793103449,0.994827586206896,13476.662068965516,13342.055172413795,13379.710344827587,161311.41379310345,0.0,7437.931034482759,0.0,0.0,0.0,494422887.37931037,434340632.6896552,881906782.3103448
Wed Sep 25 15:47:55 2019,7789.9285714285725,7558.071428571428,56982.892857142855,12593.785714285714,0.9664285714285715,7768.157142857146,8970.642857142857,68973.57142857143,6316.535714285715,0.9882142857142854,7698.814285714286,7551.0,57671.28571428572,3528008559.285714,35280087.86535715,183869.17857142858,19577.678571428572,876.5714285714286,0.9903571428571423,13492.842857142856,13356.985714285716,13393.028571428571,179993.42857142858,0.0,8110.214285714285,0.0,0.0,0.0,494425765.53571427,434340909.9285714,881906807.2857143
Wed Sep 25 15:48:56 2019,7784.937931034482,8701.034482758621,65721.44827586207,148116234.37931034,2962047.245517242,7764.744827586206,10119.931034482759,77641.1724137931,296211589.44827586,2962047.2641379307,7693.324137931034,8562.206896551725,65375.44827586207,1777228155.0689654,17772278.638965517,208080.27586206896,22404.0,1517.8275862068965,2962047.264482758,13482.786206896553,13348.427586206897,13380.827586206899,197181.89655172414,0.0,9044.0,0.0,0.0,0.0,494429252.9310345,434341316.0344828,881906814.3793104
Wed Sep 25 15:49:55 2019,7779.642857142857,6072.428571428572,46656.57142857143,4294966323.607143,42949671.97071429,7758.3,7375.5,56259.07142857143,4294960731.142857,42949671.97607144,7687.628571428571,6327.857142857143,46713.42857142857,4294956025.785714,42949672.00035714,149572.17857142858,0.0,18857.071428571428,42949671.97000002,13475.999999999998,13340.614285714282,13373.442857142856,146286.7142857143,0.0,6591.714285714285,0.0,0.0,0.0,494432080.35714287,434341459.0,881906995.8571428
Wed Sep 25 15:50:56 2019,7774.262068965517,6032.896551724138,46325.724137931036,4294965884.448276,42949671.96793105,7755.393103448276,7340.275862068966,55939.724137931036,4294960755.37931,42949671.97517243,7681.241379310342,6351.310344827586,46784.93103448276,4294955756.551724,42949671.99862069,149029.7931034483,0.0,19501.931034482757,42949671.97034485,13469.420689655175,13329.724137931033,13361.296551724137,145404.10344827586,0.0,6572.620689655172,0.0,0.0,0.0,494434563.4137931,434341459.0,881907318.6896552
Wed Sep 25 15:51:55 2019,7767.728571428569,6197.785714285715,48377.71428571428,3221228286.035714,32212254.208928585,7745.914285714288,7721.142857142857,57937.46428571428,3681397097.321429,36814004.68714287,7678.928571428572,6611.142857142857,48239.32142857143,3834784244.285714,38347921.52678572,154888.17857142858,8463.32142857143,18016.071428571428,38347921.504642874,13456.242857142852,13321.585714285711,13357.757142857141,148008.4642857143,0.0,6910.357142857143,0.0,0.0,0.0,494437030.5714286,434341485.46428573,881907652.75
Wed Sep 25 15:52:56 2019,7775.793103448276,9326.275862068966,70096.75862068965,15219.137931034482,0.9703448275862065,7757.627586206896,10617.310344827587,81457.96551724138,7640.482758620689,0.9899999999999995,7685.131034482759,9034.758620689656,69058.58620689655,740513672.1724138,7405116.6803448275,220462.7931034483,24956.620689655174,113.06896551724138,0.9899999999999994,13468.46896551724,13333.241379310346,13366.386206896552,211395.41379310345,0.0,9622.206896551725,0.0,0.0,0.0,494440293.55172414,434341823.62068963,881907768.2068965
Wed Sep 25 15:53:54 2019,7771.4571428571435,7003.5,52767.25,11078.642857142857,0.9707142857142855,7750.114285714287,8277.857142857143,63519.32142857143,3467.0,0.9910714285714279,7680.685714285713,6789.642857142857,51635.28571428572,4294965695.642857,42949671.967500016,167776.4642857143,14531.535714285714,1600.357142857143,0.9964285714285716,13461.428571428569,13324.028571428573,13360.028571428571,158032.7857142857,0.0,7339.785714285715,0.0,0.0,0.0,494443470.10714287,434342141.75,881907781.9642857
Wed Sep 25 15:54:55 2019,7764.496551724138,8485.034482758621,63915.8275862069,13931.0,0.9703448275862065,7742.110344827589,9870.206896551725,75671.20689655172,6242.620689655172,0.9903448275862062,7676.689655172414,8320.344827586207,63460.275862068964,1777228278.4482758,17772278.64,203527.0,21283.793103448275,668.0689655172414,0.9924137931034477,13445.793103448279,13313.958620689653,13351.613793103448,196134.89655172414,0.0,8978.758620689656,0.0,0.0,0.0,494446425.5862069,434342417.17241377,881907804.9655173
Wed Sep 25 15:55:56 2019,7764.620689655173,7176.0,54322.48275862069,1481030667.8275862,14810232.35172414,7744.88275862069,8714.275862068966,66636.24137931035,1481023969.5517242,14810232.365517242,7678.013793103447,7273.6551724137935,54576.10344827586,3554449114.8965516,35544556.30034482,174376.72413793104,11135.172413793103,10096.965517241379,16291255.506896554,13449.641379310344,13319.958620689655,13353.972413793103,168188.1379310345,0.0,7648.275862068966,0.0,0.0,0.0,494449902.7586207,434342755.13793105,881907852.0689656
Wed Sep 25 15:56:55 2019,7761.9,5655.428571428572,43246.392857142855,4294964794.357143,42949671.97000001,7740.214285714287,7159.714285714285,54335.67857142857,4294959705.5,42949671.97714287,7673.999999999998,6159.214285714285,44626.857142857145,4294953431.678571,42949672.01142857,142187.67857142858,0.0,23938.714285714286,42949671.98000001,13444.542857142855,13313.18571428571,13349.185714285713,138763.57142857142,0.0,6325.214285714285,0.0,0.0,0.0,494452370.25,434342804.0,881908183.4642857
Wed Sep 25 15:57:56 2019,7766.482758620689,5795.793103448276,44407.0,4294965158.0,42949671.97000002,7745.627586206897,7266.206896551724,55251.06896551724,4294960378.4827585,42949671.97517243,7680.124137931036,6272.896551724138,45764.0,4294954094.827586,42949672.005862065,145401.37931034484,0.0,22212.137931034482,42949671.979310356,13454.068965517241,13322.689655172411,13359.020689655174,139138.27586206896,0.0,6441.241379310345,0.0,0.0,0.0,494454769.13793105,434342804.0,881908567.2068965
Wed Sep 25 15:58:55 2019,7763.185714285714,7069.285714285715,52941.21428571428,2607663651.392857,26076586.926428586,7742.914285714286,8443.07142857143,65020.57142857143,2914441575.607143,29144420.576785725,7676.314285714286,7395.857142857143,54254.07142857143,2914434915.0,30678337.42071428,173557.07142857142,12125.392857142857,14502.892857142857,29144420.582857154,13447.157142857144,13314.471428571429,13350.985714285713,165844.7857142857,0.0,7695.5,0.0,0.0,0.0,494457284.1785714,434342858.9285714,881908908.0357143
Wed Sep 25 15:59:56 2019,7755.393103448278,8620.137931034482,65142.55172413793,12872.310344827587,0.9755172413793103,7734.827586206898,10182.0,78031.75862068965,5642.931034482759,0.9910344827586202,7664.7724137931045,8556.827586206897,65183.55172413793,2369635652.137931,23696371.186896555,207103.89655172414,18621.58620689655,1877.6206896551723,0.9955172413793104,13434.041379310342,13300.882758620692,13335.103448275862,197272.7931034483,0.0,9054.413793103447,0.0,0.0,0.0,494460734.8965517,434343183.9655172,881908995.4827586
Wed Sep 25 16:00:54 2019,7758.128571428569,7023.0,52958.892857142855,10443.5,0.9750000000000002,7738.328571428573,8437.285714285714,64715.357142857145,2803.3571428571427,0.9928571428571422,7670.571428571428,6871.928571428572,52185.357142857145,4294964318.642857,42949671.96571431,169919.89285714287,13317.892857142857,2973.785714285714,1.0,13441.542857142858,13308.514285714282,13342.32857142857,160022.75,0.0,7439.5,0.0,0.0,0.0,494463739.53571427,434343428.28571427,881909043.6785715
Wed Sep 25 16:01:55 2019,7754.358620689655,6497.793103448276,49193.41379310345,1332926599.9310346,13329209.215172414,7732.71724137931,7821.310344827586,59674.206896551725,1481021975.4482758,14810232.366896551,7667.006896551724,6477.724137931034,48426.0,4294960861.551724,42949671.98241379,156927.0344827586,8055.0,10385.0,14810232.372413794,13433.255172413794,13299.724137931033,13335.310344827583,144264.4827586207,0.0,6917.862068965517,0.0,0.0,0.0,494466500.0344828,434343625.13793105,881909116.1724138
Wed Sep 25 16:02:54 2019,7757.571428571432,6293.571428571428,46897.96428571428,3067835549.964286,30678337.39035716,7736.528571428571,7556.571428571428,56521.642857142855,3681395865.928571,36814004.68785715,7670.699999999999,6509.571428571428,47369.892857142855,3834783523.892857,38347921.53392857,150597.92857142858,8374.67857142857,19127.0,35280087.86678572,13437.214285714286,13306.157142857146,13342.542857142853,142860.39285714287,0.0,6755.142857142857,0.0,0.0,0.0,494468919.0,434343695.75,881909429.6071428
Wed Sep 25 16:03:55 2019,7756.179310344827,8905.034482758621,67359.1724137931,13016.068965517241,0.9762068965517242,7732.882758620689,10321.862068965518,79022.10344827586,6711.827586206897,0.9899999999999995,7668.662068965518,8872.758620689656,67588.75862068965,1332921035.6551723,13329209.227586208,213637.75862068965,20553.689655172413,812.0344827586207,0.9931034482758619,13429.28275862069,13300.59310344828,13338.0,203622.9655172414,0.0,9337.724137931034,0.0,0.0,0.0,494472151.0689655,434343998.3103448,881909546.4827586
Wed Sep 25 16:04:56 2019,7761.931034482759,6774.0,51204.68965517241,9452.931034482759,0.9762068965517242,7738.675862068967,8254.551724137931,63227.206896551725,3768.793103448276,0.9924137931034479,7676.068965517243,6891.103448275862,52335.34482758621,4294964058.0689654,42949671.96586209,166674.8620689655,13153.206896551725,3268.7586206896553,1.0,13442.358620689656,13312.344827586208,13351.779310344828,156662.10344827586,0.0,7296.0,0.0,0.0,0.0,494475286.79310346,434344267.3103448,881909586.2758621
Wed Sep 25 16:05:55 2019,7755.985714285716,7326.857142857143,55336.357142857145,10539.214285714286,0.9757142857142858,7734.428571428572,8832.642857142857,67618.0,4457.071428571428,0.9907142857142851,7668.599999999999,7408.5,56312.17857142857,3374614606.178571,33746171.04500002,179947.92857142858,15191.464285714286,2622.464285714286,0.9974999999999996,13430.4,13302.51428571429,13339.885714285714,170399.07142857142,0.0,7887.0,0.0,0.0,0.0,494478061.25,434344488.5,881909640.8214285
Wed Sep 25 16:06:56 2019,7734.951724137933,8481.103448275862,64018.620689655174,11981.413793103447,0.9755172413793104,7711.9034482758625,9990.413793103447,76322.1724137931,5684.068965517241,0.9906896551724134,7647.103448275862,8503.862068965518,64450.31034482759,2369635672.6551723,23696371.18758621,204153.93103448275,17706.58620689655,1630.8620689655172,0.9951724137931034,13392.827586206897,13262.97931034483,13300.634482758618,197239.89655172414,0.0,8952.48275862069,0.0,0.0,0.0,494481471.8965517,434344796.2758621,881909663.3793104
Wed Sep 25 16:07:54 2019,7734.557142857142,6654.428571428572,50340.03571428572,1380531227.7857144,13805252.366071427,7716.042857142857,8175.642857142857,62210.0,1533916384.0,15339169.199642858,7646.528571428571,6793.714285714285,50776.53571428572,4294960362.035714,42949671.98142858,163195.2142857143,8491.714285714286,10053.17857142857,15339169.206428573,13399.885714285718,13269.600000000002,13300.714285714286,156462.42857142858,0.0,7175.357142857143,0.0,0.0,0.0,494484455.71428573,434345016.0714286,881909735.7857143
Wed Sep 25 16:08:55 2019,7721.751724137928,5882.896551724138,44818.206896551725,4294964458.965517,42949671.96793105,7702.675862068966,7378.551724137931,55710.06896551724,4294959169.034483,42949671.9786207,7633.862068965517,6342.620689655172,45777.65517241379,4294953135.5172415,42949672.01275862,146268.27586206896,0.0,25141.58620689655,42949671.98000001,13373.875862068966,13245.848275862068,13277.006896551724,138318.55172413794,0.0,6534.413793103448,0.0,0.0,0.0,494486976.51724136,434345059.0,881910065.1724138
Wed Sep 25 16:09:54 2019,7704.9857142857145,5854.5,44484.96428571428,4294963956.714286,42949671.971071444,7685.185714285714,7330.285714285715,55095.142857142855,4294958435.142857,42949671.97857144,7619.614285714286,6288.428571428572,45187.5,4294952821.357143,42949672.01571428,144703.7857142857,0.0,26731.5,42949671.98250001,13345.457142857145,13217.614285714284,13250.657142857144,138025.75,0.0,6487.0,0.0,0.0,0.0,494489399.71428573,434345059.0,881910502.75
Wed Sep 25 16:10:55 2019,7699.862068965517,5813.379310344828,44115.793103448275,4294963667.586207,42949671.96931036,7681.44827586207,7240.758620689655,54223.275862068964,4294957699.137931,42949671.98275863,7613.627586206898,6173.793103448276,44177.55172413793,4294952720.827586,42949672.01620689,142475.4827586207,0.0,27796.827586206895,42949671.99,13338.993103448276,13208.565517241379,13242.289655172415,137950.1379310345,0.0,6408.9655172413795,0.0,0.0,0.0,494491787.6896552,434345059.0,881910957.0344827
Wed Sep 25 16:11:56 2019,7698.372413793104,5944.758620689655,43999.41379310345,4146862059.6896553,41468648.825172424,7680.165517241379,7334.482758620689,54435.68965517241,4146857578.2413793,41468648.84034484,7613.75172413793,6261.310344827586,44300.793103448275,4146852435.551724,41468648.878620684,142890.06896551725,5810.896551724138,26748.310344827587,39987625.706206895,13335.31034482759,13205.834482758619,13241.917241379311,141371.2068965517,0.0,6570.827586206897,0.0,0.0,0.0,494494176.9310345,434345074.3103448,881911434.7586207
